,ST,PWGTP,AGEP,DDRS,DEAR,DEYE,DOUT,DPHY,DRATX,DREM,SCHL,SEX,ESR,FOD1P,OCCP10
7030,17,29,63,2.0,2,2,2.0,2.0,,2.0,22.0,2,6.0,2304.0,2310.0
7031,17,29,64,2.0,2,2,2.0,2.0,2.0,2.0,23.0,1,1.0,6201.0,2100.0
7032,17,6,67,2.0,2,2,2.0,2.0,,2.0,13.0,2,6.0,,8800.0
7033,17,7,60,2.0,2,2,2.0,1.0,,2.0,19.0,1,6.0,,
7034,17,37,41,2.0,2,2,2.0,2.0,,2.0,21.0,2,1.0,6200.0,710.0
7035,17,50,7,2.0,2,2,,2.0,,2.0,4.0,1,,,
7036,17,30,4,,2,2,,,,,2.0,1,,,
7037,17,13,21,2.0,2,2,2.0,2.0,,2.0,19.0,2,1.0,,1107.0
7038,17,22,53,2.0,2,2,2.0,2.0,,2.0,21.0,1,1.0,6203.0,4840.0
7039,17,35,53,2.0,2,2,2.0,2.0,,2.0,22.0,2,1.0,2304.0,2310.0
7040,17,20,24,2.0,2,2,2.0,2.0,,2.0,20.0,1,3.0,,4020.0
7041,17,25,34,2.0,2,2,2.0,2.0,,2.0,21.0,1,1.0,6203.0,430.0
7042,17,29,33,2.0,2,2,2.0,2.0,,2.0,21.0,2,1.0,3401.0,1030.0
7043,17,16,47,2.0,2,2,2.0,2.0,,2.0,23.0,2,1.0,5507.0,2100.0
7044,17,14,5,2.0,2,2,,2.0,,2.0,2.0,1,,,
7045,17,13,5,1.0,2,2,,2.0,,2.0,2.0,1,,,
7046,17,15,52,2.0,2,2,1.0,2.0,,1.0,23.0,2,2.0,5506.0,2100.0
7047,17,35,28,2.0,2,2,2.0,2.0,,2.0,21.0,1,1.0,2400.0,4930.0
7048,17,28,28,2.0,2,2,2.0,2.0,,2.0,22.0,2,1.0,5200.0,5000.0
7049,17,19,85,2.0,2,2,2.0,2.0,2.0,2.0,16.0,1,6.0,,
7050,17,8,41,2.0,2,2,2.0,2.0,2.0,2.0,16.0,1,3.0,,9610.0
7051,17,19,15,2.0,2,2,2.0,2.0,,2.0,13.0,2,,,
7052,17,13,14,2.0,2,2,,2.0,,2.0,12.0,2,,,
7053,17,13,11,2.0,2,2,,2.0,,2.0,9.0,1,,,
7054,17,13,7,2.0,2,2,,2.0,,2.0,5.0,1,,,
7055,17,2,26,2.0,2,2,2.0,2.0,2.0,2.0,18.0,1,1.0,,1550.0
7056,17,2,28,2.0,2,2,2.0,2.0,,2.0,16.0,2,6.0,,4610.0
7057,17,2,3,,2,2,,,,,1.0,1,,,
7058,17,2,9,2.0,2,2,,2.0,,2.0,6.0,2,,,
7059,17,34,34,2.0,2,2,2.0,2.0,,2.0,21.0,1,1.0,2601.0,4710.0
7060,17,35,29,2.0,2,2,2.0,2.0,,2.0,16.0,2,6.0,,
7061,17,34,10,2.0,2,2,,2.0,,2.0,6.0,1,,,
7062,17,34,3,,2,2,,,,,1.0,1,,,
7063,17,33,1,,2,2,,,,,,1,,,
7064,17,11,71,2.0,2,2,2.0,2.0,,2.0,13.0,2,6.0,,
7065,17,30,46,2.0,2,2,2.0,2.0,,2.0,21.0,1,1.0,6203.0,20.0
7066,17,23,45,2.0,2,2,2.0,2.0,,2.0,21.0,2,1.0,2304.0,2310.0
7067,17,27,14,2.0,2,2,,2.0,,2.0,11.0,2,,,
7068,17,21,11,2.0,2,2,,2.0,,2.0,8.0,1,,,
7069,17,19,56,2.0,2,2,2.0,2.0,,2.0,21.0,1,1.0,2413.0,1430.0
7070,17,21,53,2.0,2,2,2.0,2.0,,2.0,21.0,2,1.0,6206.0,5700.0
7071,17,25,13,2.0,2,2,,2.0,,2.0,9.0,1,,,
7072,17,28,23,2.0,2,2,2.0,2.0,,2.0,21.0,2,1.0,6203.0,5160.0
7073,17,13,60,2.0,2,2,2.0,2.0,,2.0,22.0,1,1.0,2314.0,2310.0
7074,17,3,44,2.0,2,2,2.0,2.0,,2.0,16.0,1,1.0,,9640.0
7075,17,3,49,2.0,2,2,2.0,2.0,,2.0,6.0,2,6.0,,
7076,17,5,21,2.0,2,2,2.0,2.0,,2.0,17.0,2,3.0,,9920.0
7077,17,3,15,2.0,2,2,2.0,2.0,,2.0,10.0,2,,,
7078,17,12,38,2.0,2,2,2.0,2.0,,2.0,16.0,1,1.0,,6230.0
7079,17,12,30,2.0,2,2,2.0,2.0,,2.0,19.0,2,1.0,,5940.0
7080,17,16,19,2.0,2,2,2.0,2.0,,2.0,19.0,1,6.0,,8965.0
7081,17,4,74,2.0,2,2,2.0,2.0,,1.0,11.0,2,6.0,,
7082,17,19,94,2.0,2,2,1.0,2.0,,1.0,11.0,2,6.0,,
7083,17,19,82,2.0,2,2,1.0,2.0,2.0,1.0,16.0,1,6.0,,
7084,17,12,57,2.0,2,2,2.0,2.0,,2.0,21.0,2,1.0,6107.0,3255.0
7085,17,11,58,2.0,2,2,2.0,2.0,,2.0,19.0,1,1.0,,5110.0
7086,17,13,27,2.0,2,2,2.0,2.0,,2.0,16.0,2,2.0,,4710.0
7087,17,11,29,2.0,2,2,2.0,2.0,,2.0,16.0,1,1.0,,6230.0
7088,17,18,2,,2,2,,,,,,2,,,
7089,17,8,61,2.0,2,2,2.0,2.0,,1.0,12.0,1,6.0,,
7090,17,13,66,2.0,1,2,2.0,1.0,,2.0,16.0,2,6.0,,4220.0
7091,17,25,62,2.0,2,2,2.0,2.0,,2.0,18.0,2,1.0,,3600.0
7092,17,9,26,2.0,2,2,2.0,2.0,,2.0,21.0,2,1.0,2311.0,2320.0
7093,17,8,89,2.0,2,2,2.0,1.0,,2.0,23.0,2,6.0,2304.0,
7094,17,96,61,2.0,2,2,2.0,2.0,1.0,2.0,19.0,1,1.0,,1320.0
7095,17,13,32,2.0,2,2,2.0,2.0,,2.0,21.0,1,1.0,2106.0,4850.0
7096,17,12,30,2.0,2,2,2.0,2.0,,2.0,21.0,2,1.0,2310.0,2550.0
7097,17,13,4,,2,2,,,,,1.0,1,,,
7098,17,16,94,2.0,2,2,2.0,2.0,,2.0,20.0,2,6.0,,
7099,17,10,90,2.0,2,2,2.0,2.0,,2.0,16.0,2,6.0,,
7100,17,23,33,2.0,2,2,2.0,2.0,,2.0,22.0,1,1.0,2102.0,1006.0
7101,17,26,33,2.0,2,2,2.0,2.0,,2.0,21.0,2,6.0,5507.0,
7102,17,28,9,2.0,2,2,,2.0,,2.0,6.0,1,,,
7103,17,20,4,,2,2,,,,,2.0,1,,,
7104,17,59,54,2.0,2,2,2.0,2.0,2.0,2.0,19.0,1,6.0,,9150.0
7105,17,54,51,2.0,2,2,2.0,2.0,,2.0,16.0,2,6.0,,
7106,17,102,25,2.0,2,2,2.0,2.0,,2.0,21.0,2,1.0,6106.0,3655.0
7107,17,73,23,2.0,2,2,2.0,2.0,,2.0,21.0,2,1.0,2300.0,4760.0
7108,17,66,47,2.0,2,1,2.0,2.0,,2.0,21.0,1,1.0,6203.0,20.0
7109,17,42,45,2.0,2,2,2.0,2.0,,2.0,21.0,2,1.0,6107.0,5700.0
7110,17,88,15,2.0,2,2,2.0,2.0,,2.0,12.0,1,,,
7111,17,41,2,,2,2,,,,,,2,,,
7112,17,5,61,2.0,2,2,2.0,2.0,2.0,2.0,20.0,1,1.0,,1540.0
7113,17,4,61,2.0,2,2,2.0,2.0,,2.0,20.0,2,1.0,,4810.0
7114,17,62,56,2.0,2,2,2.0,2.0,,2.0,16.0,1,1.0,,6700.0
7115,17,49,53,2.0,2,2,2.0,2.0,,2.0,16.0,2,6.0,,
7116,17,27,39,2.0,2,2,2.0,2.0,,2.0,13.0,1,1.0,,8140.0
7117,17,31,42,2.0,2,2,2.0,2.0,,2.0,16.0,2,6.0,,
7118,17,33,15,2.0,2,2,2.0,2.0,,2.0,11.0,2,,,
7119,17,32,13,2.0,2,2,,2.0,,2.0,10.0,2,,,
7120,17,26,11,2.0,2,2,,2.0,,2.0,7.0,1,,,
7121,17,18,38,2.0,2,2,2.0,2.0,,2.0,16.0,2,1.0,,1900.0
7122,17,17,6,2.0,2,2,,2.0,,1.0,4.0,1,,,
7123,17,25,61,1.0,2,2,2.0,1.0,,2.0,16.0,1,6.0,,7700.0
7124,17,28,64,2.0,2,2,2.0,2.0,,2.0,16.0,2,1.0,,7750.0
7125,17,30,68,2.0,2,2,2.0,2.0,,2.0,20.0,2,6.0,,
7126,17,30,73,2.0,1,2,2.0,2.0,2.0,2.0,16.0,1,6.0,,
7127,17,20,24,2.0,2,2,2.0,2.0,,2.0,16.0,1,1.0,,6230.0
7128,17,27,24,2.0,2,2,2.0,2.0,,2.0,16.0,2,1.0,,7750.0
7129,17,3,69,2.0,2,2,2.0,2.0,,2.0,17.0,2,6.0,,
7130,17,3,71,2.0,1,2,2.0,2.0,,1.0,16.0,1,6.0,,
7131,17,49,53,2.0,2,2,2.0,2.0,,2.0,18.0,2,1.0,,5700.0
7132,17,15,33,2.0,2,2,2.0,2.0,,2.0,17.0,1,1.0,,9620.0
7133,17,13,32,2.0,2,2,2.0,2.0,,2.0,18.0,2,1.0,,3500.0
7134,17,19,14,2.0,2,2,,2.0,,2.0,10.0,1,,,
7135,17,16,12,2.0,2,2,,2.0,,2.0,8.0,2,,,
7136,17,20,37,2.0,2,2,2.0,2.0,,2.0,19.0,1,1.0,,4850.0
7137,17,12,32,2.0,2,2,2.0,2.0,,2.0,22.0,2,1.0,5200.0,120.0
7138,17,19,44,2.0,2,2,2.0,2.0,,2.0,19.0,2,3.0,,5810.0
7139,17,2,51,2.0,2,2,2.0,2.0,,2.0,16.0,2,1.0,,5700.0
7140,17,18,63,2.0,2,2,2.0,2.0,,2.0,21.0,2,6.0,3401.0,
7141,17,25,65,2.0,2,2,2.0,2.0,2.0,2.0,21.0,1,6.0,6200.0,
7142,17,29,27,2.0,2,2,2.0,2.0,,2.0,17.0,2,6.0,,4110.0
7143,17,30,2,,2,2,,,,,,2,,,
7144,17,30,0,,2,2,,,,,,2,,,
7145,17,33,45,2.0,2,2,2.0,2.0,,2.0,17.0,1,1.0,,310.0
7146,17,1,18,2.0,2,2,2.0,2.0,,2.0,14.0,1,6.0,,2910.0
7147,17,18,68,2.0,1,2,2.0,2.0,,2.0,19.0,2,1.0,,5700.0
7148,17,18,94,1.0,1,2,1.0,1.0,,2.0,16.0,2,6.0,,
7149,17,16,73,1.0,1,1,1.0,1.0,,1.0,9.0,2,6.0,,
7150,17,27,35,2.0,2,2,2.0,2.0,,2.0,23.0,1,1.0,6207.0,2100.0
7151,17,36,40,2.0,2,2,2.0,2.0,,2.0,20.0,2,1.0,,20.0
7152,17,36,73,2.0,2,2,2.0,2.0,2.0,2.0,21.0,1,1.0,6200.0,4760.0
7153,17,30,63,2.0,2,2,2.0,2.0,,2.0,16.0,2,6.0,,
7154,17,32,40,2.0,2,2,2.0,2.0,,2.0,20.0,1,1.0,,6200.0
7155,17,13,72,2.0,2,2,2.0,2.0,1.0,2.0,19.0,1,6.0,,
7156,17,10,68,2.0,2,2,2.0,2.0,,2.0,21.0,2,1.0,4901.0,5400.0
7157,17,13,59,2.0,2,2,2.0,2.0,,2.0,18.0,2,1.0,,5700.0
7158,17,15,13,2.0,2,2,,2.0,,2.0,10.0,2,,,
7159,17,17,51,2.0,2,2,2.0,2.0,,2.0,21.0,1,1.0,5901.0,9030.0
7160,17,15,11,2.0,2,2,,2.0,,2.0,9.0,2,,,
7161,17,16,6,2.0,2,2,,2.0,,2.0,4.0,1,,,
7162,17,7,62,2.0,2,2,2.0,2.0,,2.0,16.0,1,3.0,,9130.0
7163,17,5,59,2.0,2,2,2.0,2.0,,2.0,19.0,2,1.0,,5140.0
7164,17,4,87,1.0,2,2,1.0,1.0,2.0,2.0,18.0,1,6.0,,
7165,17,6,69,2.0,2,2,2.0,2.0,,2.0,11.0,1,6.0,,
7166,17,7,70,2.0,2,2,2.0,2.0,,2.0,14.0,2,1.0,,2630.0
7167,17,13,87,2.0,2,2,2.0,2.0,,2.0,11.0,2,6.0,,
7168,17,17,58,2.0,2,2,2.0,2.0,,2.0,19.0,1,1.0,,8730.0
7169,17,14,55,2.0,2,2,2.0,1.0,,2.0,18.0,1,6.0,,
7170,17,13,49,2.0,2,2,2.0,2.0,,2.0,18.0,2,3.0,,5240.0
7171,17,20,54,2.0,2,2,2.0,2.0,,2.0,21.0,1,6.0,2102.0,
7172,17,20,55,2.0,2,2,2.0,2.0,,2.0,21.0,2,1.0,2102.0,136.0
7173,17,20,48,2.0,2,2,2.0,2.0,,2.0,18.0,2,6.0,,4720.0
7174,17,17,47,2.0,2,2,2.0,2.0,,2.0,16.0,1,1.0,,9120.0
7175,17,24,23,2.0,2,2,2.0,2.0,,2.0,16.0,1,1.0,,9620.0
7176,17,21,21,2.0,2,2,2.0,2.0,,2.0,19.0,2,1.0,,4720.0
7177,17,21,16,2.0,2,2,2.0,2.0,,2.0,12.0,2,6.0,,
7178,17,17,13,2.0,2,2,,2.0,,2.0,9.0,1,,,
7179,17,54,42,2.0,2,2,2.0,2.0,,2.0,14.0,2,1.0,,4720.0
7180,17,66,17,2.0,2,2,2.0,2.0,,2.0,13.0,2,1.0,,4720.0
7181,17,6,58,2.0,2,2,2.0,2.0,,2.0,19.0,1,1.0,,8800.0
7182,17,3,67,2.0,2,2,2.0,2.0,,2.0,23.0,1,1.0,4901.0,2040.0
7183,17,2,53,2.0,2,2,2.0,2.0,,2.0,16.0,1,1.0,,7720.0
7184,17,3,40,2.0,2,2,2.0,2.0,,2.0,21.0,2,1.0,1301.0,2550.0
7185,17,14,83,2.0,2,2,2.0,2.0,2.0,2.0,17.0,1,6.0,,
7186,17,12,52,2.0,2,2,2.0,2.0,,2.0,13.0,1,1.0,,6200.0
7187,17,12,50,2.0,2,2,2.0,2.0,,2.0,17.0,2,1.0,,3600.0
7188,17,16,28,2.0,2,2,1.0,2.0,,1.0,16.0,1,6.0,,
7189,17,12,71,2.0,1,2,1.0,2.0,,1.0,15.0,1,6.0,,
7190,17,12,56,2.0,2,2,2.0,2.0,,2.0,20.0,2,1.0,,3255.0
7191,17,18,20,1.0,2,2,1.0,2.0,,1.0,19.0,2,1.0,,3420.0
7192,17,11,78,2.0,2,2,2.0,2.0,2.0,2.0,21.0,1,6.0,2399.0,
7193,17,11,75,2.0,2,2,1.0,2.0,,2.0,16.0,2,6.0,,
7194,17,15,49,2.0,2,2,2.0,2.0,,2.0,21.0,1,1.0,6201.0,800.0
7195,17,22,50,2.0,2,2,2.0,2.0,,2.0,21.0,2,6.0,6002.0,
7196,17,18,15,2.0,2,2,2.0,2.0,,2.0,12.0,1,,,
7197,17,17,11,2.0,2,2,,2.0,,2.0,9.0,1,,,
7198,17,26,42,2.0,2,2,2.0,2.0,,2.0,22.0,2,1.0,6102.0,3230.0
7199,17,20,52,2.0,2,2,2.0,2.0,,2.0,19.0,1,1.0,,9130.0
7200,17,18,10,2.0,2,2,,2.0,,2.0,6.0,1,,,
7201,17,26,8,2.0,2,2,,2.0,,2.0,5.0,2,,,
7202,17,15,60,1.0,1,1,1.0,2.0,,1.0,16.0,1,6.0,,
7203,17,62,58,2.0,2,2,2.0,2.0,,2.0,22.0,2,1.0,6201.0,430.0
7204,17,28,54,2.0,2,2,2.0,2.0,,2.0,21.0,1,1.0,2408.0,710.0
7205,17,30,44,2.0,2,2,2.0,2.0,,2.0,21.0,2,6.0,6206.0,
7206,17,36,18,2.0,2,2,2.0,2.0,,2.0,14.0,2,6.0,,
7207,17,34,15,2.0,2,2,2.0,2.0,,2.0,11.0,2,,,
7208,17,28,12,2.0,2,2,,2.0,,2.0,8.0,1,,,
7209,17,24,9,2.0,2,2,,2.0,,2.0,7.0,2,,,
7210,17,30,26,2.0,2,2,2.0,2.0,,2.0,21.0,2,6.0,6102.0,5700.0
7211,17,36,28,2.0,2,2,2.0,2.0,,2.0,22.0,1,1.0,5200.0,310.0
7212,17,27,2,,2,2,,,,,,2,,,
7213,17,20,36,2.0,2,2,2.0,2.0,,2.0,21.0,1,1.0,2106.0,1105.0
7214,17,19,41,2.0,2,2,2.0,2.0,,2.0,19.0,2,6.0,,
7215,17,22,7,2.0,2,2,,2.0,,2.0,4.0,1,,,
7216,17,9,45,2.0,2,2,2.0,2.0,,2.0,17.0,1,6.0,,6330.0
7217,17,6,58,2.0,2,2,2.0,2.0,,2.0,16.0,2,1.0,,5120.0
7218,17,3,56,2.0,2,2,2.0,2.0,,2.0,17.0,1,1.0,,6200.0
7219,17,4,56,2.0,2,2,2.0,2.0,,2.0,16.0,2,1.0,,7750.0
7220,17,3,17,2.0,2,2,2.0,2.0,,2.0,14.0,1,6.0,,
7221,17,4,86,1.0,2,2,1.0,1.0,,1.0,11.0,2,6.0,,
7222,17,8,58,2.0,2,2,2.0,2.0,,2.0,19.0,1,1.0,,1220.0
7223,17,8,58,2.0,2,2,2.0,2.0,,2.0,21.0,2,1.0,6107.0,3255.0
7224,17,16,24,2.0,2,2,2.0,2.0,,2.0,20.0,1,1.0,,5530.0
7225,17,21,39,2.0,2,2,2.0,2.0,,2.0,16.0,2,1.0,,2000.0
7226,17,17,18,2.0,2,2,2.0,2.0,,2.0,16.0,1,6.0,,
7227,17,12,87,2.0,2,2,2.0,2.0,2.0,2.0,19.0,2,6.0,,
7228,17,15,72,2.0,2,2,2.0,2.0,,2.0,21.0,1,1.0,2400.0,8965.0
7229,17,5,59,2.0,2,2,2.0,2.0,,2.0,19.0,2,1.0,,5360.0
7230,17,28,44,2.0,2,2,2.0,2.0,,2.0,19.0,2,1.0,,4950.0
7231,17,10,66,2.0,2,2,2.0,2.0,,2.0,15.0,2,6.0,,
7232,17,10,54,2.0,2,2,1.0,1.0,,1.0,9.0,1,6.0,,
7233,17,69,54,2.0,2,2,2.0,2.0,2.0,2.0,16.0,1,1.0,,9130.0
7234,17,12,33,1.0,1,1,1.0,1.0,,1.0,20.0,1,1.0,,7220.0
7235,17,10,32,2.0,2,2,2.0,2.0,,2.0,19.0,2,1.0,,2540.0
7236,17,9,10,2.0,2,2,,2.0,,2.0,7.0,2,,,
7237,17,12,6,2.0,2,2,,2.0,,2.0,3.0,1,,,
7238,17,79,24,2.0,2,2,2.0,2.0,,2.0,24.0,2,1.0,5200.0,3150.0
7239,17,6,62,2.0,2,2,2.0,2.0,,2.0,16.0,2,1.0,,5700.0
7240,17,6,59,2.0,2,2,2.0,2.0,,2.0,18.0,1,1.0,,8030.0
7241,17,6,57,2.0,2,2,2.0,2.0,,2.0,16.0,1,1.0,,205.0
7242,17,7,56,2.0,2,2,2.0,2.0,,2.0,16.0,2,1.0,,5700.0
7243,17,3,19,2.0,2,2,2.0,2.0,,2.0,16.0,2,6.0,,
7244,17,11,63,2.0,2,2,2.0,1.0,,2.0,16.0,2,1.0,,5120.0
7245,17,13,64,2.0,2,2,2.0,2.0,2.0,2.0,21.0,1,1.0,2309.0,5000.0
7246,17,10,59,2.0,2,2,2.0,2.0,,2.0,16.0,2,6.0,,
7247,17,1,18,2.0,2,2,2.0,2.0,,2.0,19.0,2,1.0,,3955.0
7248,17,20,84,1.0,2,2,1.0,1.0,,1.0,16.0,2,6.0,,
7249,17,9,24,2.0,2,2,2.0,2.0,,2.0,17.0,1,6.0,,
7250,17,15,83,2.0,2,2,2.0,2.0,,2.0,22.0,1,6.0,2306.0,6330.0
7251,17,20,82,2.0,2,2,2.0,2.0,,2.0,19.0,2,6.0,,
7252,17,47,50,2.0,2,2,2.0,2.0,,2.0,21.0,2,1.0,6402.0,5320.0
7253,17,51,55,2.0,2,2,2.0,2.0,,2.0,18.0,1,1.0,,6420.0
7254,17,47,15,2.0,2,2,2.0,2.0,,2.0,11.0,2,,,
7255,17,24,45,2.0,2,2,2.0,2.0,,2.0,19.0,1,3.0,,120.0
7256,17,23,41,2.0,2,2,2.0,2.0,,2.0,21.0,2,1.0,6203.0,5000.0
7257,17,27,7,2.0,2,2,,2.0,,2.0,4.0,2,,,
7258,17,27,2,,2,2,,,,,,1,,,
7259,17,17,49,2.0,2,2,2.0,2.0,,2.0,16.0,1,1.0,,7020.0
7260,17,13,46,2.0,2,2,2.0,2.0,1.0,2.0,20.0,1,1.0,,3150.0
7261,17,15,65,2.0,2,2,2.0,2.0,,2.0,21.0,2,1.0,2901.0,2340.0
7262,17,18,23,2.0,2,2,2.0,2.0,,2.0,19.0,1,1.0,,2700.0
7263,17,21,66,2.0,2,2,2.0,2.0,,2.0,18.0,2,3.0,,7800.0
7264,17,35,23,2.0,2,2,2.0,2.0,,2.0,16.0,2,1.0,,5700.0
7265,17,22,2,,2,2,,,,,,2,,,
7266,17,24,32,2.0,2,2,2.0,2.0,,2.0,22.0,2,1.0,6203.0,850.0
7267,17,5,53,2.0,2,2,2.0,2.0,,1.0,16.0,1,6.0,,
7268,17,6,48,2.0,2,2,2.0,2.0,,2.0,18.0,2,6.0,,
7269,17,11,86,2.0,2,2,2.0,2.0,2.0,2.0,13.0,1,6.0,,
7270,17,15,83,2.0,2,2,2.0,2.0,,2.0,19.0,2,6.0,,
7271,17,22,68,2.0,2,2,2.0,2.0,,2.0,24.0,1,1.0,3700.0,230.0
7272,17,19,68,2.0,2,2,2.0,2.0,,2.0,19.0,2,1.0,,3645.0
7273,17,3,77,1.0,1,1,1.0,1.0,2.0,2.0,17.0,1,6.0,,
7274,17,2,70,2.0,2,2,2.0,2.0,,2.0,20.0,2,6.0,,5820.0
7275,17,7,63,2.0,2,2,2.0,2.0,,2.0,21.0,2,1.0,6107.0,3255.0
7276,17,8,72,2.0,2,2,2.0,2.0,2.0,2.0,21.0,1,6.0,6201.0,
7277,17,14,40,2.0,2,2,2.0,2.0,,1.0,20.0,2,6.0,,
7278,17,10,9,1.0,2,2,,2.0,,1.0,5.0,2,,,
7279,17,17,82,2.0,2,2,2.0,2.0,2.0,2.0,16.0,1,6.0,,
7280,17,14,76,2.0,2,2,2.0,2.0,,2.0,19.0,2,6.0,,
7281,17,17,47,2.0,2,2,2.0,2.0,,2.0,21.0,2,1.0,2602.0,3160.0
7282,17,4,49,2.0,2,2,2.0,2.0,,2.0,14.0,2,1.0,,4120.0
7283,17,3,51,2.0,2,2,2.0,2.0,,2.0,15.0,1,1.0,,9620.0
7284,17,2,13,2.0,2,2,,2.0,,2.0,10.0,1,,,
7285,17,3,12,2.0,2,2,,2.0,,2.0,9.0,2,,,
7286,17,4,23,2.0,2,2,2.0,2.0,,2.0,19.0,2,1.0,,4110.0
7287,17,4,27,2.0,2,2,2.0,2.0,,2.0,21.0,1,1.0,4901.0,2040.0
7288,17,42,35,2.0,2,2,2.0,2.0,,2.0,21.0,2,1.0,5200.0,2010.0
7289,17,31,22,2.0,2,2,2.0,2.0,,2.0,19.0,1,1.0,,6230.0
7290,17,35,11,2.0,2,2,,2.0,,2.0,7.0,1,,,
7291,17,43,33,2.0,2,2,2.0,2.0,,2.0,14.0,1,1.0,,4250.0
7292,17,24,72,2.0,2,2,2.0,2.0,,2.0,22.0,2,6.0,4801.0,
7293,17,10,63,2.0,2,2,2.0,2.0,2.0,2.0,20.0,1,1.0,,1550.0
7294,17,12,64,2.0,2,2,2.0,2.0,,2.0,16.0,2,6.0,,
7295,17,9,36,2.0,2,2,2.0,2.0,,2.0,16.0,2,1.0,,2630.0
7296,17,10,36,2.0,2,2,2.0,2.0,,2.0,16.0,1,1.0,,4010.0
7297,17,8,7,2.0,2,2,,2.0,,2.0,4.0,1,,,
7298,17,5,2,,2,2,,,,,,1,,,
7299,17,5,57,2.0,2,2,2.0,2.0,,2.0,20.0,1,1.0,,6230.0
7300,17,6,49,2.0,2,2,2.0,2.0,,2.0,20.0,2,1.0,,5800.0
7301,17,13,31,2.0,2,2,2.0,2.0,,2.0,18.0,1,1.0,,1050.0
7302,17,12,13,2.0,2,2,,2.0,,2.0,9.0,2,,,
7303,17,17,4,,2,2,,,,,1.0,1,,,
7304,17,13,30,2.0,2,2,2.0,2.0,,2.0,16.0,2,1.0,,4110.0
7305,17,20,50,2.0,2,2,2.0,2.0,,2.0,9.0,2,1.0,,4230.0
7306,17,32,17,2.0,2,2,2.0,2.0,,2.0,14.0,1,6.0,,
7307,17,23,60,2.0,1,2,2.0,2.0,,2.0,20.0,1,1.0,,350.0
7308,17,23,58,2.0,2,2,2.0,2.0,,2.0,20.0,2,1.0,,350.0
7309,17,36,30,2.0,2,2,2.0,2.0,,2.0,14.0,2,1.0,,4720.0
7310,17,33,14,2.0,2,2,,2.0,,2.0,10.0,2,,,
7311,17,30,11,2.0,2,2,,2.0,,2.0,8.0,1,,,
7312,17,21,67,2.0,1,2,2.0,2.0,,2.0,18.0,1,6.0,,
7313,17,14,66,2.0,2,2,2.0,2.0,,2.0,16.0,2,6.0,,
7314,17,8,37,2.0,2,2,2.0,2.0,,2.0,21.0,2,1.0,2314.0,2300.0
7315,17,9,47,2.0,2,2,2.0,2.0,,2.0,19.0,1,1.0,,1930.0
7316,17,8,14,2.0,2,2,,2.0,,2.0,10.0,1,,,
7317,17,7,9,2.0,2,2,,2.0,,2.0,6.0,2,,,
7318,17,16,28,2.0,2,2,2.0,2.0,,2.0,13.0,1,1.0,,4720.0
7319,17,28,44,2.0,2,2,2.0,2.0,,2.0,21.0,1,1.0,2502.0,735.0
7320,17,33,40,2.0,2,2,2.0,2.0,,2.0,20.0,2,1.0,,2540.0
7321,17,32,12,2.0,2,2,,2.0,,2.0,9.0,1,,,
7322,17,32,9,2.0,2,2,,2.0,,2.0,6.0,1,,,
7323,17,10,54,2.0,2,2,2.0,2.0,,2.0,16.0,2,1.0,,1920.0
7324,17,7,55,2.0,2,1,2.0,2.0,,2.0,16.0,1,1.0,,7000.0
7325,17,12,42,2.0,2,2,2.0,2.0,,2.0,13.0,1,6.0,,310.0
7326,17,8,69,2.0,2,2,2.0,2.0,,2.0,16.0,2,1.0,,136.0
7327,17,6,43,2.0,2,2,1.0,1.0,,1.0,16.0,2,6.0,,
7328,17,54,62,2.0,2,2,2.0,2.0,,2.0,16.0,2,1.0,,4760.0
7329,17,9,58,2.0,2,2,2.0,2.0,,2.0,24.0,2,1.0,5202.0,1820.0
7330,17,25,39,2.0,2,2,2.0,2.0,,2.0,20.0,2,1.0,,5700.0
7331,17,32,38,2.0,2,2,2.0,2.0,,2.0,21.0,1,1.0,6200.0,430.0
7332,17,33,32,2.0,2,2,2.0,2.0,,2.0,21.0,1,1.0,2102.0,1107.0
7333,17,36,75,2.0,2,2,2.0,2.0,2.0,2.0,21.0,1,6.0,2408.0,
7334,17,2,42,2.0,2,2,2.0,2.0,,2.0,22.0,1,1.0,1100.0,6050.0
7335,17,24,53,2.0,2,2,2.0,2.0,2.0,2.0,18.0,1,1.0,,9130.0
7336,17,41,56,2.0,2,2,2.0,2.0,,2.0,19.0,2,1.0,,4230.0
7337,17,6,55,2.0,2,2,2.0,2.0,,2.0,18.0,1,1.0,,3500.0
7338,17,8,54,2.0,2,2,2.0,2.0,,1.0,20.0,2,6.0,,
7339,17,4,55,2.0,2,2,2.0,2.0,,2.0,21.0,1,1.0,1100.0,8965.0
7340,17,22,30,2.0,2,2,2.0,2.0,,2.0,23.0,1,1.0,3600.0,3060.0
7341,17,21,30,2.0,2,2,2.0,2.0,,2.0,23.0,2,6.0,5008.0,
7342,17,34,33,2.0,2,2,2.0,2.0,,2.0,22.0,1,1.0,6109.0,3160.0
7343,17,41,30,2.0,2,2,2.0,2.0,,2.0,18.0,2,1.0,,3640.0
7344,17,34,8,2.0,2,2,,2.0,,2.0,6.0,1,,,
7345,17,14,27,2.0,2,2,2.0,2.0,,2.0,21.0,2,1.0,6203.0,5700.0
7346,17,11,27,2.0,2,2,2.0,2.0,,2.0,19.0,1,1.0,,7315.0
7347,17,11,60,2.0,2,2,2.0,2.0,,2.0,16.0,2,6.0,,4700.0
