,ST,PWGTP,AGEP,DDRS,DEAR,DEYE,DOUT,DPHY,DRATX,DREM,SCHL,SEX,ESR,FOD1P,OCCP10
5497,6,18,36,1.0,2,2,2.0,1.0,,2.0,21.0,2,1.0,5200.0,4520.0
5498,6,16,62,2.0,2,2,2.0,2.0,,2.0,21.0,1,1.0,2408.0,1530.0
5499,6,20,61,2.0,2,2,2.0,2.0,,2.0,24.0,2,1.0,3600.0,3245.0
5500,6,26,25,2.0,2,2,2.0,2.0,,2.0,21.0,1,6.0,3301.0,2310.0
5501,6,17,16,2.0,2,2,2.0,2.0,,2.0,13.0,2,6.0,,
5502,6,11,47,2.0,2,2,2.0,2.0,,2.0,19.0,1,1.0,,6200.0
5503,6,19,51,2.0,2,2,2.0,2.0,,2.0,21.0,2,1.0,6203.0,5120.0
5504,6,21,16,2.0,2,2,2.0,2.0,,2.0,13.0,1,6.0,,
5505,6,9,67,2.0,2,2,2.0,2.0,,2.0,19.0,2,1.0,,4900.0
5506,6,3,47,2.0,2,2,1.0,2.0,,1.0,17.0,2,6.0,,4760.0
5507,6,8,44,2.0,2,2,2.0,2.0,,2.0,18.0,2,1.0,,4030.0
5508,6,9,53,2.0,2,2,2.0,2.0,,2.0,16.0,1,6.0,,
5509,6,7,10,2.0,2,1,,2.0,,2.0,5.0,1,,,
5510,6,6,7,2.0,2,2,,2.0,,2.0,3.0,1,,,
5511,6,23,62,2.0,2,2,2.0,2.0,,2.0,21.0,1,6.0,5506.0,4710.0
5512,6,22,57,2.0,2,2,2.0,2.0,,2.0,16.0,2,6.0,,5400.0
5513,6,12,44,2.0,2,2,1.0,1.0,,1.0,18.0,1,6.0,,
5514,6,25,61,2.0,2,2,2.0,2.0,2.0,2.0,21.0,1,1.0,6203.0,1965.0
5515,6,65,56,2.0,2,1,1.0,1.0,,1.0,19.0,2,6.0,,4920.0
5516,6,71,57,2.0,2,2,2.0,2.0,,2.0,20.0,1,1.0,,4800.0
5517,6,11,39,2.0,2,2,2.0,2.0,,2.0,17.0,1,6.0,,
5518,6,37,63,2.0,2,2,2.0,2.0,,2.0,20.0,1,1.0,,4850.0
5519,6,25,84,2.0,1,2,2.0,1.0,2.0,2.0,20.0,1,6.0,,
5520,6,21,81,2.0,1,2,2.0,2.0,,2.0,18.0,2,6.0,,
5521,6,10,47,2.0,2,2,2.0,2.0,,2.0,21.0,1,1.0,2901.0,2310.0
5522,6,11,44,2.0,2,2,2.0,2.0,,2.0,21.0,2,1.0,1101.0,4720.0
5523,6,10,8,2.0,2,2,,2.0,,2.0,5.0,1,,,
5524,6,40,27,2.0,2,2,2.0,2.0,,2.0,19.0,1,3.0,,7750.0
5525,6,53,3,,2,2,,,,,1.0,1,,,
5526,6,65,3,,2,2,,,,,1.0,2,,,
5527,6,53,1,,2,2,,,,,,1,,,
5528,6,63,27,2.0,2,2,2.0,2.0,,2.0,19.0,2,1.0,,4700.0
5529,6,8,28,2.0,2,2,2.0,2.0,,2.0,21.0,2,1.0,3401.0,1360.0
5530,6,8,11,2.0,2,2,,2.0,,2.0,6.0,1,,,
5531,6,18,21,2.0,2,2,2.0,2.0,,2.0,19.0,1,1.0,,1050.0
5532,6,24,79,2.0,1,2,2.0,2.0,,2.0,21.0,2,1.0,6104.0,3310.0
5533,6,20,81,2.0,2,2,2.0,1.0,,2.0,24.0,1,1.0,5007.0,1650.0
5534,6,9,63,2.0,2,2,2.0,2.0,,2.0,21.0,2,6.0,6201.0,
5535,6,15,27,2.0,2,2,2.0,2.0,,2.0,21.0,1,3.0,6210.0,9920.0
5536,6,20,59,2.0,2,2,2.0,2.0,,2.0,16.0,2,1.0,,3600.0
5537,6,18,62,2.0,2,2,2.0,2.0,,2.0,19.0,1,1.0,,7700.0
5538,6,11,55,1.0,1,2,1.0,1.0,2.0,2.0,19.0,1,6.0,,
5539,6,5,47,2.0,2,2,2.0,2.0,,1.0,15.0,1,6.0,,
5540,6,20,70,2.0,2,2,2.0,2.0,,2.0,22.0,2,1.0,2300.0,2320.0
5541,6,25,41,2.0,2,2,1.0,2.0,,1.0,19.0,2,6.0,,
5542,6,29,29,2.0,2,2,2.0,2.0,,2.0,11.0,2,1.0,,8300.0
5543,6,39,11,2.0,2,2,,2.0,,2.0,8.0,1,,,
5544,6,40,6,2.0,2,2,,2.0,,2.0,3.0,1,,,
5545,6,48,5,2.0,2,2,,2.0,,2.0,2.0,2,,,
5546,6,76,0,,2,2,,,,,,2,,,
5547,6,8,18,2.0,2,2,2.0,2.0,,2.0,16.0,2,6.0,,
5548,6,16,49,2.0,2,2,2.0,2.0,,2.0,15.0,1,1.0,,4250.0
5549,6,13,51,2.0,2,2,2.0,2.0,,2.0,9.0,2,1.0,,4230.0
5550,6,16,46,2.0,2,2,2.0,2.0,,2.0,23.0,1,1.0,3609.0,3060.0
5551,6,19,41,2.0,2,2,2.0,2.0,,2.0,20.0,2,1.0,,3255.0
5552,6,51,41,2.0,2,2,2.0,2.0,2.0,2.0,20.0,1,4.0,,1440.0
5553,6,61,37,2.0,2,2,2.0,2.0,,2.0,21.0,2,1.0,2901.0,710.0
5554,6,60,15,2.0,2,2,2.0,2.0,,2.0,13.0,1,,,
5555,6,58,8,2.0,2,2,,2.0,,2.0,6.0,2,,,
5556,6,8,44,2.0,2,2,2.0,2.0,,2.0,22.0,1,1.0,2405.0,710.0
5557,6,9,44,2.0,2,2,2.0,2.0,,2.0,21.0,2,6.0,3401.0,
5558,6,9,11,2.0,2,2,,2.0,,2.0,8.0,1,,,
5559,6,10,8,2.0,2,2,,2.0,,2.0,5.0,2,,,
5560,6,16,52,2.0,2,2,2.0,2.0,,2.0,19.0,1,1.0,,5510.0
5561,6,17,39,2.0,2,2,2.0,2.0,,2.0,19.0,2,1.0,,1540.0
5562,6,13,14,2.0,2,2,,2.0,,2.0,11.0,1,,,
5563,6,12,12,2.0,2,2,,2.0,,2.0,9.0,2,,,
5564,6,8,52,2.0,2,2,2.0,2.0,2.0,2.0,16.0,1,6.0,,
5565,6,13,65,2.0,2,2,2.0,2.0,,2.0,22.0,2,6.0,2304.0,2330.0
5566,6,11,65,2.0,2,2,2.0,2.0,1.0,2.0,22.0,1,6.0,3600.0,20.0
5567,6,15,74,2.0,2,2,2.0,2.0,2.0,2.0,20.0,1,6.0,,
5568,6,9,52,2.0,2,2,2.0,2.0,,2.0,20.0,2,1.0,,2440.0
5569,6,7,57,2.0,2,2,2.0,2.0,,2.0,21.0,1,6.0,4101.0,9420.0
5570,6,19,22,2.0,2,2,2.0,2.0,,2.0,19.0,1,3.0,,9620.0
5571,6,8,22,2.0,2,2,2.0,2.0,,2.0,19.0,1,6.0,,4110.0
5572,6,53,50,2.0,2,2,2.0,2.0,,2.0,21.0,2,6.0,6200.0,
5573,6,18,31,2.0,2,2,2.0,2.0,,2.0,21.0,2,1.0,6200.0,9130.0
5574,6,21,0,,2,2,,,,,,2,,,
5575,6,21,32,2.0,2,2,2.0,2.0,,2.0,19.0,1,3.0,,6260.0
5576,6,11,65,2.0,2,2,2.0,2.0,,2.0,16.0,1,1.0,,7630.0
5577,6,14,24,2.0,2,2,2.0,2.0,2.0,2.0,16.0,1,4.0,,9830.0
5578,6,2,83,2.0,2,2,2.0,1.0,2.0,2.0,19.0,1,6.0,,
5579,6,14,50,2.0,2,2,2.0,2.0,,2.0,21.0,1,6.0,1902.0,
5580,6,15,59,2.0,2,2,1.0,1.0,,2.0,21.0,1,6.0,5506.0,4720.0
5581,6,16,93,1.0,1,1,1.0,1.0,,1.0,16.0,2,6.0,,
5582,6,21,23,2.0,2,2,2.0,2.0,,2.0,14.0,1,1.0,,8140.0
5583,6,13,56,2.0,2,2,2.0,2.0,,2.0,21.0,2,1.0,6203.0,5700.0
5584,6,15,61,2.0,2,2,2.0,2.0,2.0,2.0,20.0,1,6.0,,5700.0
5585,6,9,78,2.0,2,1,1.0,1.0,,2.0,11.0,1,6.0,,
5586,6,8,80,2.0,1,2,1.0,1.0,,2.0,12.0,2,6.0,,
5587,6,11,57,2.0,2,2,2.0,2.0,,2.0,21.0,2,1.0,1501.0,4760.0
5588,6,16,83,2.0,2,2,2.0,2.0,,2.0,18.0,2,6.0,,
5589,6,7,23,2.0,2,2,2.0,2.0,,2.0,21.0,1,1.0,5007.0,2200.0
5590,6,10,20,2.0,2,2,2.0,2.0,,2.0,19.0,1,1.0,,2340.0
5591,6,3,42,2.0,2,2,2.0,2.0,,2.0,18.0,2,1.0,,120.0
5592,6,2,41,2.0,2,2,2.0,2.0,,2.0,19.0,1,1.0,,6260.0
5593,6,1,19,2.0,2,2,2.0,2.0,,2.0,16.0,1,1.0,,6260.0
5594,6,1,14,2.0,2,2,,2.0,,2.0,12.0,2,,,
5595,6,1,12,2.0,2,2,,2.0,,2.0,9.0,1,,,
5596,6,1,4,,2,2,,,,,1.0,1,,,
5597,6,12,32,2.0,2,2,2.0,2.0,,2.0,11.0,2,6.0,,
5598,6,16,10,2.0,2,2,,2.0,,2.0,7.0,1,,,
5599,6,17,6,2.0,2,2,,2.0,,2.0,4.0,1,,,
5600,6,16,0,,2,2,,,,,,2,,,
5601,6,15,41,2.0,2,2,2.0,2.0,,2.0,9.0,1,3.0,,6260.0
5602,6,43,56,2.0,2,2,2.0,2.0,,2.0,21.0,2,1.0,2901.0,2010.0
5603,6,10,57,2.0,2,2,2.0,2.0,,2.0,22.0,2,1.0,6107.0,3255.0
5604,6,11,93,2.0,2,2,2.0,2.0,,2.0,13.0,1,6.0,,
5605,6,14,47,2.0,2,2,2.0,2.0,,2.0,18.0,1,1.0,,4810.0
5606,6,12,44,2.0,2,2,2.0,2.0,,2.0,16.0,2,1.0,,4050.0
5607,6,11,23,2.0,2,2,2.0,2.0,,2.0,19.0,2,1.0,,4010.0
5608,6,12,15,2.0,2,2,2.0,2.0,,2.0,13.0,2,,,
5609,6,16,25,2.0,2,2,2.0,2.0,2.0,2.0,19.0,1,4.0,,9830.0
5610,6,15,25,2.0,2,2,2.0,2.0,2.0,2.0,18.0,2,6.0,,5860.0
5611,6,17,1,,2,2,,,,,,1,,,
5612,6,19,87,1.0,2,2,1.0,1.0,,1.0,16.0,2,6.0,,
5613,6,18,60,2.0,2,2,2.0,2.0,,2.0,19.0,2,6.0,,
5614,6,19,57,2.0,2,2,2.0,2.0,,2.0,19.0,1,1.0,,6520.0
5615,6,19,77,1.0,2,1,1.0,1.0,,2.0,24.0,2,6.0,5200.0,2850.0
5616,6,17,78,2.0,1,2,2.0,2.0,2.0,1.0,20.0,1,6.0,,
5617,6,9,65,2.0,2,2,2.0,2.0,,2.0,9.0,2,6.0,,
5618,6,8,69,2.0,2,2,2.0,2.0,,2.0,20.0,1,6.0,,
5619,6,11,44,2.0,2,2,2.0,2.0,,2.0,14.0,2,6.0,,
5620,6,11,28,2.0,2,2,2.0,2.0,,2.0,16.0,2,1.0,,2145.0
5621,6,16,16,2.0,2,2,2.0,2.0,,2.0,13.0,2,6.0,,
5622,6,10,5,2.0,2,2,,2.0,,2.0,2.0,2,,,
5623,6,16,43,2.0,2,2,2.0,2.0,,2.0,12.0,1,1.0,,6320.0
5624,6,16,46,2.0,2,2,2.0,2.0,,2.0,20.0,2,1.0,,2300.0
5625,6,16,21,2.0,2,2,2.0,2.0,,2.0,14.0,2,1.0,,3645.0
5626,6,15,17,2.0,2,2,2.0,2.0,,2.0,14.0,1,6.0,,2720.0
5627,6,2,21,2.0,2,2,2.0,2.0,,2.0,16.0,2,1.0,,2340.0
5628,6,10,43,2.0,2,2,2.0,2.0,,2.0,1.0,2,6.0,,9640.0
5629,6,13,19,2.0,2,2,2.0,2.0,,2.0,20.0,2,1.0,,4600.0
5630,6,10,12,2.0,2,2,,2.0,,2.0,9.0,2,,,
5631,6,10,9,2.0,2,2,,2.0,,2.0,5.0,2,,,
5632,6,11,3,,2,2,,,,,1.0,1,,,
5633,6,38,43,2.0,2,2,2.0,2.0,,2.0,16.0,2,6.0,,8255.0
5634,6,35,16,2.0,2,2,2.0,2.0,,2.0,12.0,1,3.0,,9920.0
5635,6,41,5,2.0,2,2,,2.0,,2.0,1.0,2,,,
5636,6,47,0,,2,2,,,,,,2,,,
5637,6,47,43,2.0,2,2,2.0,2.0,,2.0,16.0,1,1.0,,6355.0
5638,6,18,43,2.0,2,2,2.0,2.0,,2.0,18.0,2,1.0,,5120.0
5639,6,16,13,2.0,2,2,,2.0,,2.0,9.0,2,,,
5640,6,16,11,2.0,2,2,,2.0,,2.0,7.0,2,,,
5641,6,18,44,2.0,2,1,1.0,2.0,,1.0,19.0,1,6.0,,
5642,6,14,42,2.0,2,2,2.0,2.0,,2.0,18.0,1,1.0,,4850.0
5643,6,12,42,2.0,2,2,2.0,2.0,,2.0,18.0,2,1.0,,5700.0
5644,6,12,16,2.0,2,2,2.0,2.0,,2.0,14.0,1,6.0,,
5645,6,16,10,2.0,2,2,,2.0,,2.0,7.0,2,,,
5646,6,12,31,2.0,2,2,2.0,2.0,,2.0,17.0,1,2.0,,5240.0
5647,6,11,12,2.0,2,2,,2.0,,2.0,9.0,1,,,
5648,6,14,0,,2,2,,,,,,1,,,
5649,6,11,27,2.0,2,2,2.0,2.0,,2.0,16.0,2,2.0,,4610.0
5650,6,9,67,1.0,2,2,1.0,1.0,,2.0,9.0,2,6.0,,
5651,6,11,27,2.0,2,2,2.0,2.0,,2.0,16.0,1,6.0,,
5652,6,13,29,2.0,2,2,2.0,2.0,,2.0,16.0,2,1.0,,2145.0
5653,6,5,45,2.0,2,2,2.0,2.0,,2.0,21.0,1,1.0,5501.0,850.0
5654,6,8,61,2.0,2,2,2.0,2.0,1.0,2.0,20.0,1,6.0,,6440.0
5655,6,7,50,2.0,2,2,2.0,2.0,,2.0,19.0,2,1.0,,430.0
5656,6,8,70,2.0,2,2,2.0,2.0,,2.0,9.0,1,6.0,,
5657,6,4,68,2.0,2,2,2.0,1.0,,2.0,7.0,2,6.0,,
5658,6,9,35,2.0,2,2,2.0,2.0,,2.0,19.0,2,1.0,,4610.0
5659,6,10,31,2.0,2,2,2.0,2.0,,2.0,11.0,1,1.0,,8965.0
5660,6,9,16,2.0,2,2,2.0,2.0,,2.0,14.0,2,6.0,,
5661,6,7,57,2.0,2,2,2.0,2.0,,2.0,18.0,1,3.0,,5940.0
5662,6,7,56,2.0,2,2,2.0,2.0,,2.0,1.0,2,6.0,,8320.0
5663,6,11,59,2.0,2,2,2.0,2.0,,2.0,21.0,2,1.0,6203.0,5700.0
5664,6,27,58,2.0,2,2,2.0,2.0,,2.0,12.0,2,1.0,,3640.0
5665,6,28,66,2.0,2,2,2.0,2.0,,2.0,9.0,1,6.0,,7700.0
5666,6,9,48,2.0,2,2,2.0,2.0,,2.0,18.0,2,1.0,,4920.0
5667,6,6,21,2.0,2,2,2.0,2.0,,2.0,18.0,1,3.0,,9130.0
5668,6,9,55,1.0,2,2,2.0,1.0,,1.0,16.0,2,6.0,,5120.0
5669,6,4,13,2.0,2,2,,2.0,,2.0,10.0,2,,,
5670,6,4,9,2.0,2,2,,2.0,,2.0,6.0,2,,,
5671,6,9,55,2.0,2,2,1.0,1.0,,2.0,1.0,1,6.0,,
5672,6,10,41,2.0,2,2,2.0,2.0,,2.0,18.0,1,1.0,,9620.0
5673,6,15,50,2.0,2,2,2.0,2.0,,2.0,21.0,1,1.0,6203.0,110.0
5674,6,10,28,2.0,2,2,2.0,2.0,,2.0,19.0,2,1.0,,3320.0
5675,6,6,38,2.0,2,2,2.0,2.0,,2.0,21.0,2,1.0,2304.0,1240.0
5676,6,15,42,2.0,2,2,2.0,2.0,,2.0,16.0,2,6.0,,
5677,6,12,27,2.0,2,2,2.0,2.0,,2.0,1.0,1,1.0,,5350.0
5678,6,11,22,2.0,2,2,2.0,2.0,,2.0,16.0,1,1.0,,4760.0
5679,6,11,10,2.0,2,2,,2.0,,2.0,8.0,2,,,
5680,6,10,2,,2,2,,,,,,2,,,
5681,6,10,1,,2,2,,,,,,2,,,
5682,6,10,58,2.0,2,2,2.0,2.0,,2.0,16.0,1,1.0,,7260.0
5683,6,13,60,2.0,2,2,2.0,2.0,,2.0,16.0,2,1.0,,4600.0
5684,6,5,48,2.0,2,2,1.0,2.0,,1.0,13.0,1,6.0,,
5685,6,71,28,2.0,2,2,2.0,2.0,,2.0,21.0,1,1.0,1901.0,4840.0
5686,6,91,42,2.0,2,2,2.0,2.0,,2.0,16.0,1,1.0,,4220.0
5687,6,12,49,2.0,2,2,2.0,2.0,,2.0,21.0,1,1.0,3600.0,430.0
5688,6,9,12,2.0,2,2,,2.0,,2.0,9.0,2,,,
5689,6,9,8,2.0,2,2,,2.0,,2.0,5.0,2,,,
5690,6,9,65,2.0,2,2,2.0,2.0,,2.0,19.0,2,6.0,,
5691,6,13,88,2.0,2,2,2.0,2.0,2.0,2.0,20.0,1,6.0,,5310.0
5692,6,14,35,2.0,2,2,2.0,2.0,,2.0,23.0,1,1.0,5506.0,2100.0
5693,6,13,37,2.0,2,2,2.0,2.0,,2.0,23.0,2,1.0,5507.0,2100.0
5694,6,13,6,2.0,2,2,,2.0,,2.0,3.0,1,,,
5695,6,6,59,2.0,2,2,2.0,2.0,,2.0,19.0,1,1.0,,6200.0
5696,6,6,54,2.0,2,2,2.0,2.0,,2.0,16.0,2,2.0,,4760.0
5697,6,8,23,2.0,2,2,2.0,2.0,,2.0,18.0,1,6.0,,6400.0
5698,6,7,55,2.0,2,2,2.0,2.0,,2.0,14.0,1,1.0,,220.0
5699,6,8,54,2.0,2,2,2.0,2.0,,2.0,16.0,2,1.0,,4700.0
5700,6,23,21,2.0,2,2,2.0,2.0,,2.0,14.0,2,6.0,,5860.0
5701,6,26,1,,2,2,,,,,,2,,,
5702,6,25,27,2.0,2,2,2.0,2.0,,2.0,16.0,1,1.0,,9620.0
5703,6,8,30,2.0,2,2,2.0,2.0,1.0,2.0,21.0,1,1.0,2107.0,7140.0
5704,6,17,77,2.0,2,2,2.0,2.0,,2.0,11.0,2,6.0,,
5705,6,20,16,2.0,2,2,2.0,2.0,,2.0,13.0,2,6.0,,
5706,6,4,80,2.0,2,2,2.0,2.0,2.0,2.0,18.0,1,6.0,,
5707,6,4,79,2.0,2,2,2.0,2.0,,2.0,19.0,2,6.0,,
5708,6,5,52,2.0,2,2,2.0,1.0,,2.0,18.0,1,6.0,,
5709,6,9,49,2.0,2,2,2.0,2.0,,2.0,20.0,2,6.0,,
5710,6,9,55,2.0,2,2,1.0,2.0,,2.0,16.0,1,6.0,,6320.0
5711,6,10,22,2.0,2,2,2.0,2.0,,2.0,15.0,2,6.0,,5700.0
5712,6,13,2,,2,2,,,,,,2,,,
5713,6,12,46,2.0,2,2,2.0,2.0,,2.0,18.0,2,1.0,,630.0
5714,6,15,13,2.0,2,2,,2.0,,2.0,11.0,1,,,
5715,6,10,41,2.0,2,2,2.0,2.0,,2.0,21.0,1,1.0,2306.0,6230.0
5716,6,9,40,2.0,2,2,2.0,2.0,,2.0,21.0,2,1.0,3301.0,630.0
5717,6,8,93,2.0,2,2,1.0,2.0,,2.0,16.0,2,6.0,,
5718,6,10,65,2.0,2,2,2.0,2.0,,2.0,16.0,2,3.0,,9920.0
5719,6,15,54,2.0,2,2,2.0,2.0,,2.0,16.0,1,1.0,,205.0
5720,6,16,10,2.0,2,2,,2.0,,2.0,7.0,1,,,
5721,6,16,69,2.0,1,2,2.0,1.0,,2.0,10.0,1,6.0,,
5722,6,16,63,2.0,2,2,2.0,2.0,,2.0,22.0,2,1.0,2602.0,4820.0
5723,6,11,46,2.0,2,2,2.0,2.0,,2.0,1.0,1,1.0,,9600.0
5724,6,9,48,2.0,2,2,2.0,2.0,,2.0,9.0,2,6.0,,
5725,6,11,20,2.0,2,2,2.0,2.0,,2.0,16.0,1,1.0,,4760.0
5726,6,10,18,2.0,2,2,2.0,2.0,,2.0,16.0,2,6.0,,9750.0
5727,6,12,13,2.0,2,2,,2.0,,2.0,11.0,2,,,
5728,6,23,69,2.0,2,2,1.0,1.0,,2.0,9.0,1,6.0,,
5729,6,37,44,2.0,2,2,2.0,2.0,,2.0,7.0,1,1.0,,6050.0
5730,6,33,40,2.0,2,2,2.0,2.0,,2.0,9.0,2,6.0,,
5731,6,30,16,2.0,2,2,2.0,2.0,,2.0,13.0,1,6.0,,
5732,6,35,8,2.0,2,2,,2.0,,2.0,5.0,1,,,
5733,6,17,84,2.0,1,2,2.0,2.0,2.0,2.0,17.0,1,6.0,,
5734,6,27,55,1.0,2,2,1.0,1.0,,2.0,19.0,2,6.0,,3600.0
5735,6,30,63,2.0,2,1,2.0,2.0,,2.0,12.0,1,6.0,,
5736,6,21,65,2.0,2,2,2.0,2.0,,2.0,19.0,2,6.0,,3700.0
5737,6,8,44,2.0,2,2,2.0,2.0,2.0,2.0,21.0,1,3.0,6005.0,1020.0
5738,6,8,46,2.0,2,2,2.0,2.0,,2.0,21.0,2,1.0,3301.0,50.0
5739,6,8,8,2.0,2,2,,2.0,,2.0,5.0,2,,,
5740,6,9,5,2.0,2,2,,2.0,,2.0,3.0,1,,,
5741,6,18,93,2.0,2,2,1.0,2.0,,1.0,12.0,2,6.0,,
5742,6,21,23,2.0,2,2,2.0,2.0,,2.0,17.0,2,3.0,,9920.0
5743,6,26,23,2.0,2,2,2.0,2.0,,2.0,15.0,1,1.0,,6730.0
5744,6,13,60,2.0,2,2,2.0,2.0,,2.0,21.0,1,1.0,6108.0,1060.0
5745,6,13,21,2.0,2,2,2.0,2.0,,2.0,16.0,1,1.0,,5240.0
5746,6,14,18,2.0,2,2,2.0,2.0,,2.0,16.0,2,1.0,,2340.0
5747,6,14,58,2.0,2,2,2.0,2.0,,2.0,22.0,2,1.0,6402.0,430.0
5748,6,2,17,2.0,2,2,2.0,2.0,,2.0,16.0,2,6.0,,5400.0
5749,6,12,69,2.0,1,2,2.0,2.0,2.0,2.0,22.0,1,1.0,5500.0,710.0
5750,6,12,65,2.0,2,2,2.0,2.0,,2.0,18.0,2,1.0,,4760.0
5751,6,14,67,2.0,2,2,2.0,2.0,,2.0,18.0,2,6.0,,430.0
5752,6,15,25,2.0,2,2,2.0,2.0,,2.0,19.0,1,6.0,,9350.0
5753,6,12,54,2.0,2,2,2.0,2.0,,2.0,11.0,2,1.0,,8850.0
5754,6,25,25,2.0,2,2,2.0,2.0,,2.0,16.0,1,2.0,,310.0
5755,6,14,22,2.0,2,2,2.0,2.0,,2.0,16.0,1,6.0,,7750.0
5756,6,17,59,2.0,2,2,2.0,2.0,,2.0,16.0,1,1.0,,6440.0
5757,6,11,35,2.0,2,2,2.0,2.0,,2.0,16.0,1,1.0,,8740.0
5758,6,14,30,2.0,2,2,2.0,2.0,,2.0,16.0,1,1.0,,5610.0
5759,6,14,83,2.0,2,2,2.0,2.0,,2.0,21.0,2,6.0,6402.0,
5760,6,28,52,1.0,2,2,1.0,1.0,,1.0,22.0,1,1.0,2408.0,4700.0
5761,6,17,37,2.0,2,2,2.0,2.0,,2.0,20.0,2,1.0,,3730.0
5762,6,1,17,2.0,2,2,2.0,2.0,,2.0,13.0,1,6.0,,
5763,6,1,18,2.0,2,2,2.0,2.0,,2.0,16.0,1,6.0,,
5764,6,14,19,2.0,2,2,2.0,2.0,,2.0,19.0,2,6.0,,4110.0
5765,6,26,20,2.0,2,2,2.0,2.0,,2.0,19.0,2,6.0,,
5766,6,18,19,2.0,2,2,2.0,2.0,,2.0,19.0,2,6.0,,
5767,6,9,79,2.0,2,2,2.0,2.0,2.0,2.0,22.0,1,6.0,2406.0,
5768,6,9,77,2.0,2,2,2.0,2.0,,2.0,21.0,2,6.0,2304.0,
5769,6,12,47,2.0,2,2,2.0,2.0,,2.0,22.0,1,3.0,6203.0,420.0
5770,6,15,48,2.0,2,2,2.0,2.0,,2.0,21.0,2,1.0,3600.0,7700.0
5771,6,26,17,2.0,2,2,2.0,2.0,,2.0,13.0,1,6.0,,
5772,6,27,14,2.0,2,2,,2.0,,2.0,11.0,2,,,
5773,6,14,34,2.0,2,2,2.0,2.0,,2.0,16.0,1,6.0,,9360.0
5774,6,8,41,2.0,2,2,2.0,2.0,,2.0,21.0,1,1.0,6200.0,5340.0
5775,6,11,43,2.0,2,2,2.0,2.0,,2.0,21.0,2,1.0,2304.0,4760.0
5776,6,18,12,2.0,2,2,,2.0,,2.0,9.0,1,,,
5777,6,13,11,2.0,2,2,,2.0,,2.0,8.0,2,,,
5778,6,15,71,2.0,2,2,2.0,2.0,,2.0,16.0,1,6.0,,8220.0
5779,6,12,63,2.0,2,2,2.0,2.0,,2.0,11.0,2,6.0,,
5780,6,17,53,2.0,2,2,2.0,2.0,,2.0,21.0,2,1.0,2414.0,1320.0
5781,6,16,44,2.0,2,2,2.0,2.0,,2.0,14.0,1,2.0,,9620.0
5782,6,11,12,2.0,2,2,,2.0,,2.0,8.0,1,,,
5783,6,26,59,2.0,2,2,2.0,2.0,,2.0,21.0,1,1.0,1401.0,110.0
5784,6,24,60,2.0,2,2,2.0,2.0,,2.0,22.0,2,1.0,2304.0,2310.0
5785,6,37,85,2.0,2,2,1.0,1.0,,1.0,18.0,2,6.0,,
5786,6,21,57,2.0,2,2,2.0,1.0,1.0,2.0,17.0,1,6.0,,
5787,6,2,71,2.0,2,2,2.0,2.0,2.0,2.0,19.0,1,1.0,,430.0
5788,6,2,66,2.0,2,2,2.0,2.0,,2.0,19.0,2,6.0,,
5789,6,20,44,2.0,2,2,2.0,2.0,,2.0,11.0,2,6.0,,5700.0
5790,6,8,56,2.0,2,2,2.0,2.0,,2.0,16.0,2,1.0,,4610.0
5791,6,10,53,2.0,2,2,2.0,2.0,1.0,2.0,16.0,1,1.0,,9140.0
5792,6,11,40,2.0,2,2,2.0,2.0,,2.0,15.0,2,1.0,,5110.0
5793,6,8,28,2.0,2,2,2.0,2.0,,2.0,15.0,2,1.0,,5240.0
5794,6,12,16,2.0,2,2,2.0,2.0,,2.0,14.0,2,3.0,,9920.0
5795,6,11,21,2.0,2,2,2.0,2.0,,2.0,16.0,1,3.0,,4400.0
5796,6,10,0,,2,2,,,,,,2,,,
5797,6,19,82,2.0,2,2,2.0,2.0,,2.0,22.0,2,6.0,5205.0,
5798,6,16,84,2.0,2,1,1.0,2.0,2.0,2.0,21.0,1,6.0,5301.0,
5799,6,24,50,2.0,2,2,2.0,2.0,,2.0,21.0,1,1.0,5301.0,3730.0
5800,6,32,44,2.0,2,2,2.0,2.0,,2.0,9.0,2,1.0,,4020.0
5801,6,11,49,2.0,2,2,2.0,2.0,,2.0,20.0,2,1.0,,350.0
5802,6,8,46,2.0,2,2,2.0,2.0,,2.0,19.0,1,1.0,,20.0
5803,6,10,10,2.0,2,2,,2.0,,2.0,7.0,2,,,
5804,6,10,41,2.0,2,2,2.0,2.0,,2.0,22.0,1,1.0,6005.0,5700.0
5805,6,19,57,2.0,2,2,2.0,2.0,,2.0,19.0,1,1.0,,7340.0
5806,6,16,61,2.0,2,2,2.0,2.0,,2.0,19.0,2,6.0,,
5807,6,57,66,2.0,2,1,2.0,1.0,,2.0,21.0,1,1.0,6200.0,4320.0
5808,6,49,65,1.0,2,2,1.0,1.0,,2.0,19.0,2,6.0,,
5809,6,79,30,2.0,2,2,2.0,2.0,,2.0,20.0,2,3.0,,4060.0
5810,6,8,45,2.0,2,2,2.0,2.0,,2.0,21.0,1,1.0,5200.0,3850.0
5811,6,10,43,2.0,2,2,2.0,2.0,,2.0,18.0,2,6.0,,
5812,6,8,11,2.0,2,2,,2.0,,2.0,8.0,1,,,
5813,6,9,8,2.0,2,2,,2.0,,2.0,5.0,2,,,
5814,6,19,54,2.0,2,2,2.0,2.0,,2.0,19.0,2,1.0,,710.0
5815,6,10,48,2.0,2,2,2.0,2.0,,2.0,20.0,1,1.0,,4250.0
