,ST,PWGTP,AGEP,DDRS,DEAR,DEYE,DOUT,DPHY,DRATX,DREM,SCHL,SEX,ESR,FOD1P,OCCP10
5901,25,24,52,2.0,2,2,2.0,2.0,,2.0,20.0,2,1.0,,3255.0
5902,25,23,61,2.0,2,2,2.0,2.0,2.0,2.0,16.0,1,1.0,,6230.0
5903,25,12,19,2.0,2,2,2.0,2.0,,2.0,16.0,1,1.0,,4720.0
5904,25,20,35,2.0,2,2,2.0,2.0,,2.0,20.0,2,1.0,,3255.0
5905,25,37,39,2.0,2,2,2.0,2.0,2.0,2.0,19.0,1,1.0,,4760.0
5906,25,36,41,2.0,2,2,2.0,2.0,,2.0,18.0,2,1.0,,4740.0
5907,25,39,15,2.0,2,2,2.0,2.0,,2.0,12.0,1,,,
5908,25,28,4,,2,2,,,,,2.0,2,,,
5909,25,16,34,2.0,2,2,2.0,2.0,,2.0,21.0,2,6.0,2901.0,136.0
5910,25,20,39,2.0,2,2,2.0,2.0,,2.0,23.0,1,1.0,5506.0,2100.0
5911,25,15,2,,2,2,,,,,,2,,,
5912,25,15,0,,2,2,,,,,,2,,,
5913,25,18,45,2.0,2,2,2.0,2.0,,2.0,22.0,2,1.0,3301.0,2400.0
5914,25,19,36,2.0,2,2,2.0,2.0,,2.0,22.0,2,1.0,5200.0,3230.0
5915,25,20,33,2.0,2,2,2.0,2.0,,2.0,22.0,1,1.0,3301.0,230.0
5916,25,20,42,2.0,2,2,2.0,2.0,,2.0,20.0,2,1.0,,3200.0
5917,25,20,43,2.0,2,2,2.0,2.0,,2.0,21.0,2,1.0,6203.0,4710.0
5918,25,9,52,2.0,2,2,2.0,2.0,,2.0,21.0,1,1.0,2408.0,110.0
5919,25,5,43,2.0,2,2,2.0,2.0,,2.0,22.0,2,1.0,2602.0,230.0
5920,25,7,15,2.0,2,2,2.0,2.0,,2.0,13.0,1,,,
5921,25,5,13,2.0,2,2,,2.0,,2.0,10.0,1,,,
5922,25,6,5,2.0,2,2,,2.0,,2.0,2.0,2,,,
5923,25,9,70,2.0,2,2,1.0,2.0,,2.0,21.0,2,6.0,6203.0,
5924,25,18,51,2.0,2,2,2.0,2.0,2.0,2.0,21.0,1,1.0,2406.0,20.0
5925,25,20,52,2.0,2,2,2.0,2.0,,2.0,21.0,2,6.0,6206.0,
5926,25,22,23,2.0,2,2,2.0,2.0,,2.0,21.0,2,6.0,5404.0,
5927,25,20,21,2.0,2,2,2.0,2.0,2.0,2.0,16.0,1,6.0,,
5928,25,4,52,2.0,2,2,2.0,2.0,,2.0,14.0,1,1.0,,6120.0
5929,25,4,51,2.0,2,2,2.0,2.0,,2.0,17.0,2,1.0,,3420.0
5930,25,4,28,2.0,2,2,2.0,2.0,,2.0,13.0,2,6.0,,
5931,25,6,8,2.0,2,2,,2.0,,2.0,4.0,1,,,
5932,25,6,7,2.0,2,2,,2.0,,2.0,4.0,1,,,
5933,25,5,28,2.0,2,2,2.0,2.0,,2.0,1.0,1,1.0,,6440.0
5934,25,18,73,2.0,2,2,2.0,2.0,2.0,2.0,16.0,1,6.0,,
5935,25,29,34,2.0,2,2,2.0,2.0,,2.0,19.0,1,1.0,,7700.0
5936,25,65,30,2.0,2,2,2.0,2.0,,2.0,20.0,2,1.0,,2145.0
5937,25,23,10,2.0,2,2,,2.0,,2.0,7.0,2,,,
5938,25,17,55,2.0,2,2,2.0,2.0,,2.0,19.0,1,1.0,,140.0
5939,25,20,49,2.0,2,2,2.0,2.0,,2.0,20.0,2,2.0,,3320.0
5940,25,19,25,2.0,2,2,2.0,2.0,,2.0,21.0,2,3.0,5507.0,4600.0
5941,25,25,73,1.0,1,2,1.0,1.0,,2.0,16.0,2,6.0,,
5942,25,12,23,2.0,2,2,2.0,2.0,,2.0,21.0,1,6.0,6203.0,
5943,25,19,47,2.0,2,2,2.0,2.0,,2.0,21.0,2,1.0,5507.0,2050.0
5944,25,12,21,2.0,2,2,2.0,2.0,,2.0,21.0,2,1.0,5301.0,5400.0
5945,25,9,25,2.0,2,2,2.0,2.0,,2.0,21.0,1,1.0,3301.0,4760.0
5946,25,12,25,2.0,2,2,2.0,2.0,,2.0,21.0,1,1.0,3700.0,4700.0
5947,25,12,25,2.0,2,2,2.0,2.0,,2.0,22.0,1,1.0,6402.0,2830.0
5948,25,10,54,2.0,2,2,2.0,2.0,,2.0,20.0,1,1.0,,6230.0
5949,25,10,49,2.0,2,2,2.0,2.0,,2.0,21.0,2,1.0,3301.0,2310.0
5950,25,12,51,2.0,2,2,2.0,2.0,,2.0,22.0,1,1.0,6200.0,10.0
5951,25,12,15,2.0,2,2,2.0,2.0,,2.0,12.0,1,,,
5952,25,10,13,2.0,2,2,,2.0,,2.0,9.0,1,,,
5953,25,39,44,2.0,2,2,2.0,2.0,,2.0,22.0,1,1.0,6402.0,230.0
5954,25,37,45,2.0,2,2,2.0,2.0,,2.0,21.0,2,1.0,6200.0,2540.0
5955,25,39,16,2.0,2,2,2.0,2.0,,2.0,12.0,1,6.0,,
5956,25,31,14,2.0,2,2,,2.0,,2.0,10.0,2,,,
5957,25,31,12,2.0,2,2,,2.0,,2.0,8.0,2,,,
5958,25,19,57,2.0,2,2,2.0,2.0,,1.0,20.0,2,6.0,,
5959,25,22,62,2.0,2,2,2.0,2.0,,2.0,21.0,1,1.0,1902.0,220.0
5960,25,13,64,2.0,2,2,2.0,2.0,,2.0,22.0,2,1.0,2310.0,230.0
5961,25,13,64,2.0,2,2,2.0,1.0,,2.0,22.0,1,6.0,2310.0,
5962,25,14,33,2.0,2,2,2.0,2.0,,2.0,21.0,1,1.0,1901.0,1050.0
5963,25,11,51,2.0,2,2,2.0,2.0,,2.0,18.0,2,1.0,,5840.0
5964,25,11,50,2.0,2,2,2.0,2.0,,2.0,21.0,1,1.0,5301.0,3850.0
5965,25,11,15,2.0,2,2,2.0,2.0,,2.0,12.0,2,,,
5966,25,21,56,2.0,2,2,2.0,2.0,,2.0,22.0,2,1.0,2408.0,1360.0
5967,25,25,57,2.0,2,2,2.0,2.0,,2.0,21.0,1,1.0,2408.0,1530.0
5968,25,20,22,2.0,2,2,2.0,2.0,,2.0,21.0,2,6.0,3600.0,4620.0
5969,25,1,94,1.0,1,2,1.0,1.0,,2.0,16.0,2,6.0,,
5970,25,17,65,2.0,2,2,2.0,2.0,1.0,2.0,21.0,1,1.0,6203.0,5810.0
5971,25,9,34,2.0,2,2,2.0,2.0,,2.0,19.0,2,1.0,,4810.0
5972,25,10,31,2.0,2,2,2.0,2.0,,2.0,19.0,1,1.0,,2540.0
5973,25,18,72,2.0,2,2,2.0,2.0,,2.0,16.0,2,1.0,,4760.0
5974,25,20,75,2.0,2,2,2.0,2.0,2.0,2.0,16.0,1,6.0,,
5975,25,28,66,2.0,2,2,2.0,2.0,,2.0,23.0,1,6.0,5507.0,
5976,25,24,63,2.0,2,2,2.0,2.0,,2.0,22.0,2,6.0,2602.0,5000.0
5977,25,32,34,2.0,2,2,2.0,2.0,,2.0,22.0,2,3.0,2901.0,4040.0
5978,25,18,88,1.0,1,1,1.0,1.0,,1.0,16.0,2,6.0,,
5979,25,29,75,2.0,2,2,2.0,2.0,2.0,2.0,19.0,1,6.0,,
5980,25,15,44,2.0,2,2,2.0,2.0,,2.0,22.0,1,1.0,6203.0,800.0
5981,25,16,9,2.0,2,2,,2.0,,2.0,6.0,1,,,
5982,25,15,6,2.0,2,2,,2.0,,2.0,3.0,1,,,
5983,25,12,55,2.0,2,2,2.0,2.0,,2.0,17.0,2,1.0,,3600.0
5984,25,24,39,1.0,2,1,1.0,1.0,,1.0,7.0,1,6.0,,
5985,25,16,45,2.0,2,2,2.0,2.0,,2.0,14.0,1,6.0,,4250.0
5986,25,17,71,2.0,2,2,2.0,2.0,,2.0,11.0,2,6.0,,
5987,25,12,72,2.0,2,2,2.0,2.0,2.0,2.0,16.0,1,6.0,,
5988,25,12,68,2.0,2,2,2.0,2.0,,2.0,16.0,2,6.0,,430.0
5989,25,17,33,2.0,2,2,2.0,2.0,,2.0,23.0,2,1.0,5506.0,2100.0
5990,25,22,70,2.0,2,2,2.0,2.0,,2.0,18.0,2,3.0,,5120.0
5991,25,48,28,2.0,2,2,2.0,2.0,,2.0,21.0,2,1.0,6201.0,350.0
5992,25,21,58,2.0,2,2,2.0,2.0,,2.0,19.0,1,1.0,,4760.0
5993,25,23,65,2.0,2,2,2.0,2.0,,2.0,19.0,2,6.0,,
5994,25,27,38,2.0,2,2,2.0,2.0,,2.0,19.0,2,6.0,,3600.0
5995,25,29,42,2.0,2,2,2.0,2.0,,2.0,16.0,1,1.0,,9130.0
5996,25,23,17,2.0,2,2,2.0,2.0,,2.0,13.0,2,3.0,,9920.0
5997,25,23,8,2.0,2,2,,2.0,,2.0,4.0,1,,,
5998,25,15,54,2.0,2,2,2.0,2.0,,2.0,22.0,2,1.0,2602.0,150.0
5999,25,17,56,2.0,2,2,2.0,2.0,2.0,2.0,19.0,1,6.0,,1020.0
6000,25,18,16,2.0,2,2,2.0,2.0,,2.0,13.0,1,6.0,,5860.0
6001,25,10,47,2.0,2,2,2.0,2.0,,2.0,21.0,1,1.0,3700.0,1200.0
6002,25,8,35,2.0,2,2,2.0,2.0,,2.0,24.0,2,1.0,6002.0,2430.0
6003,25,19,40,2.0,2,2,2.0,2.0,,2.0,22.0,1,1.0,2399.0,4700.0
6004,25,33,30,2.0,2,2,2.0,2.0,,2.0,22.0,2,1.0,2102.0,1020.0
6005,25,36,30,2.0,2,2,2.0,2.0,,2.0,22.0,1,1.0,2414.0,7010.0
6006,25,12,64,2.0,2,2,2.0,2.0,,2.0,22.0,1,6.0,2301.0,710.0
6007,25,11,64,2.0,2,2,2.0,2.0,,2.0,22.0,2,1.0,3501.0,2430.0
6008,25,31,23,2.0,2,2,2.0,2.0,,2.0,16.0,1,1.0,,410.0
6009,25,24,36,2.0,2,2,2.0,2.0,,2.0,16.0,1,1.0,,8300.0
6010,25,29,39,2.0,2,2,2.0,2.0,,2.0,16.0,2,1.0,,4030.0
6011,25,21,13,2.0,2,2,,2.0,,2.0,9.0,1,,,
6012,25,21,9,2.0,2,2,,2.0,,2.0,5.0,1,,,
6013,25,23,15,2.0,2,2,2.0,2.0,,2.0,12.0,2,,,
6014,25,17,51,2.0,2,2,2.0,2.0,,2.0,21.0,1,1.0,2102.0,20.0
6015,25,17,51,2.0,2,2,2.0,2.0,,2.0,21.0,2,6.0,6107.0,
6016,25,10,20,2.0,2,2,2.0,2.0,,2.0,19.0,1,6.0,,
6017,25,20,46,2.0,2,2,2.0,2.0,,2.0,18.0,2,1.0,,5110.0
6018,25,18,39,2.0,2,2,2.0,2.0,,2.0,16.0,1,3.0,,430.0
6019,25,12,59,2.0,2,2,2.0,2.0,,2.0,21.0,1,1.0,5507.0,10.0
6020,25,13,60,2.0,2,2,2.0,2.0,,2.0,22.0,2,1.0,5506.0,5600.0
6021,25,23,58,2.0,2,2,2.0,2.0,,2.0,23.0,1,1.0,3600.0,2100.0
6022,25,22,55,2.0,2,2,2.0,2.0,,2.0,24.0,2,1.0,4801.0,710.0
6023,25,16,78,2.0,2,2,2.0,2.0,,2.0,19.0,1,6.0,,
6024,25,17,76,1.0,2,2,1.0,1.0,,2.0,19.0,2,6.0,,
6025,25,19,73,1.0,2,2,2.0,1.0,2.0,2.0,17.0,1,6.0,,
6026,25,19,73,2.0,2,2,2.0,1.0,,2.0,16.0,2,6.0,,
6027,25,25,47,1.0,2,2,1.0,1.0,,1.0,16.0,2,6.0,,
6028,25,13,83,2.0,2,2,2.0,2.0,,2.0,16.0,2,6.0,,
6029,25,24,88,2.0,1,1,1.0,1.0,,2.0,10.0,2,6.0,,
6030,25,23,88,1.0,2,2,1.0,1.0,2.0,1.0,16.0,1,6.0,,
6031,25,18,57,2.0,2,2,2.0,2.0,,2.0,20.0,1,1.0,,9130.0
6032,25,18,56,2.0,2,2,2.0,2.0,,2.0,21.0,2,1.0,5200.0,2010.0
6033,25,17,26,1.0,2,2,1.0,1.0,,1.0,15.0,2,6.0,,
6034,25,14,18,2.0,2,2,2.0,2.0,,2.0,18.0,2,6.0,,3510.0
6035,25,20,80,2.0,2,2,2.0,2.0,,2.0,8.0,1,6.0,,
6036,25,12,65,2.0,2,2,2.0,2.0,2.0,2.0,21.0,1,1.0,5506.0,4850.0
6037,25,11,64,2.0,2,2,2.0,2.0,,2.0,19.0,2,6.0,,
6038,25,12,36,2.0,2,2,2.0,2.0,,2.0,17.0,2,6.0,,
6039,25,14,17,2.0,2,2,2.0,2.0,,2.0,14.0,1,6.0,,
6040,25,10,13,2.0,2,2,,2.0,,2.0,10.0,2,,,
6041,25,10,11,2.0,2,2,,2.0,,2.0,8.0,1,,,
6042,25,14,4,,2,2,,,,,1.0,1,,,
6043,25,12,59,2.0,2,2,2.0,2.0,,2.0,21.0,1,1.0,6207.0,800.0
6044,25,11,60,2.0,2,2,2.0,2.0,,2.0,21.0,2,6.0,2304.0,2310.0
6045,25,8,59,2.0,2,2,2.0,2.0,,2.0,21.0,1,1.0,6005.0,9120.0
6046,25,9,69,2.0,1,1,1.0,1.0,,1.0,13.0,1,6.0,,
6047,25,22,94,2.0,1,1,1.0,1.0,,2.0,16.0,2,6.0,,4130.0
6048,25,12,42,2.0,2,2,2.0,2.0,,2.0,19.0,2,6.0,,
6049,25,12,19,2.0,2,2,2.0,2.0,,2.0,16.0,1,1.0,,9620.0
6050,25,11,16,2.0,2,2,2.0,2.0,,2.0,13.0,1,6.0,,
6051,25,21,66,2.0,2,2,2.0,2.0,,2.0,21.0,2,6.0,2304.0,2540.0
6052,25,24,34,2.0,2,2,2.0,2.0,,2.0,21.0,1,1.0,6206.0,4850.0
6053,25,10,69,2.0,2,2,2.0,2.0,,2.0,21.0,2,6.0,2304.0,
6054,25,19,27,2.0,2,2,2.0,2.0,,2.0,24.0,2,1.0,5003.0,1720.0
6055,25,18,28,2.0,2,2,2.0,2.0,,2.0,24.0,1,1.0,5003.0,2200.0
6056,25,15,20,1.0,2,2,2.0,2.0,,2.0,19.0,1,1.0,,4250.0
6057,25,20,20,2.0,2,2,2.0,2.0,,2.0,16.0,1,1.0,,4250.0
6058,25,12,40,2.0,2,2,2.0,2.0,,2.0,20.0,2,1.0,,3245.0
6059,25,27,71,2.0,1,2,2.0,2.0,1.0,2.0,23.0,1,1.0,5003.0,3060.0
6060,25,27,66,2.0,2,2,2.0,2.0,,2.0,22.0,2,1.0,2300.0,2310.0
6061,25,30,46,2.0,2,2,2.0,2.0,,2.0,15.0,2,1.0,,5700.0
6062,25,39,18,2.0,2,2,2.0,2.0,,2.0,16.0,1,1.0,,9620.0
6063,25,45,46,2.0,2,2,2.0,2.0,,2.0,19.0,1,1.0,,6440.0
6064,25,18,52,2.0,2,2,2.0,2.0,,2.0,22.0,1,1.0,1401.0,410.0
6065,25,17,51,2.0,2,2,2.0,2.0,,2.0,21.0,2,1.0,6107.0,3255.0
6066,25,17,20,2.0,2,2,2.0,2.0,,2.0,19.0,2,6.0,,5860.0
6067,25,20,17,2.0,2,2,2.0,2.0,,2.0,14.0,1,6.0,,6260.0
6068,25,15,77,2.0,2,2,1.0,1.0,,1.0,21.0,2,6.0,6107.0,
6069,25,15,45,2.0,2,2,2.0,2.0,,2.0,21.0,1,1.0,2408.0,1410.0
6070,25,17,48,2.0,2,2,2.0,2.0,,2.0,21.0,2,1.0,3401.0,3150.0
6071,25,17,9,2.0,2,2,,2.0,,2.0,5.0,1,,,
6072,25,17,6,2.0,2,2,,2.0,,2.0,3.0,1,,,
6073,25,18,5,2.0,2,2,,2.0,,2.0,2.0,1,,,
6074,25,9,60,2.0,2,2,2.0,2.0,,2.0,19.0,2,1.0,,5160.0
6075,25,8,61,2.0,2,2,2.0,2.0,2.0,2.0,16.0,1,1.0,,5550.0
6076,25,3,89,2.0,2,2,2.0,2.0,,2.0,16.0,2,6.0,,
6077,25,16,60,2.0,2,2,2.0,2.0,,2.0,9.0,2,6.0,,
6078,25,18,67,1.0,2,2,1.0,1.0,,2.0,6.0,1,6.0,,
6079,25,34,35,2.0,2,2,2.0,2.0,,2.0,20.0,2,1.0,,3420.0
6080,25,33,40,2.0,2,2,2.0,2.0,,2.0,16.0,1,1.0,,7000.0
6081,25,41,10,2.0,2,2,,2.0,,2.0,6.0,1,,,
6082,25,41,7,2.0,2,2,,2.0,,2.0,3.0,1,,,
6083,25,39,14,2.0,2,2,,2.0,,2.0,10.0,2,,,
6084,25,21,54,2.0,2,2,2.0,2.0,,2.0,21.0,2,6.0,6402.0,2310.0
6085,25,29,56,2.0,2,2,2.0,2.0,,2.0,21.0,1,1.0,5501.0,430.0
6086,25,70,32,2.0,2,2,2.0,2.0,,2.0,19.0,2,6.0,,
6087,25,73,32,2.0,2,2,2.0,2.0,,2.0,20.0,1,1.0,,4850.0
6088,25,69,13,2.0,2,2,,2.0,,1.0,10.0,1,,,
6089,25,69,8,2.0,2,2,,2.0,,2.0,5.0,1,,,
6090,25,104,4,,2,2,,,,,1.0,1,,,
6091,25,27,88,2.0,2,2,2.0,2.0,,2.0,16.0,2,6.0,,
6092,25,29,59,1.0,2,2,2.0,2.0,,1.0,20.0,1,6.0,,
6093,25,21,68,2.0,2,2,2.0,2.0,,2.0,21.0,1,6.0,1901.0,2910.0
6094,25,23,65,2.0,2,2,2.0,2.0,,2.0,24.0,2,6.0,5200.0,
6095,25,28,58,2.0,2,2,2.0,2.0,,2.0,22.0,1,1.0,5003.0,800.0
6096,25,26,42,2.0,2,2,2.0,2.0,,2.0,14.0,2,6.0,,
6097,25,25,22,2.0,2,2,2.0,2.0,,2.0,16.0,1,1.0,,4010.0
6098,25,17,19,2.0,2,2,2.0,2.0,,2.0,19.0,1,3.0,,9920.0
6099,25,19,42,2.0,2,2,2.0,2.0,,2.0,21.0,2,1.0,6203.0,5000.0
6100,25,21,42,2.0,2,2,2.0,2.0,2.0,2.0,16.0,1,1.0,,9200.0
6101,25,20,9,2.0,1,2,,2.0,,2.0,6.0,2,,,
6102,25,19,7,2.0,2,2,,2.0,,2.0,4.0,1,,,
6103,25,13,94,2.0,1,2,2.0,2.0,,2.0,19.0,2,6.0,,
6104,25,68,83,2.0,2,2,2.0,2.0,,2.0,16.0,2,6.0,,5400.0
6105,25,20,18,2.0,2,2,2.0,2.0,,2.0,16.0,1,6.0,,4250.0
6106,25,17,42,2.0,2,2,2.0,2.0,,2.0,21.0,2,1.0,2412.0,1060.0
6107,25,21,48,2.0,2,2,2.0,2.0,,2.0,21.0,1,1.0,2414.0,1460.0
6108,25,23,1,,2,2,,,,,,1,,,
6109,25,11,84,2.0,2,2,2.0,2.0,,2.0,19.0,2,6.0,,
6110,25,10,85,1.0,1,1,1.0,1.0,,1.0,5.0,1,6.0,,
6111,25,13,79,1.0,2,2,1.0,1.0,,1.0,5.0,2,6.0,,
6112,25,14,49,2.0,2,2,2.0,2.0,,2.0,24.0,2,6.0,5004.0,
6113,25,15,43,2.0,2,2,2.0,2.0,,2.0,21.0,1,1.0,6004.0,735.0
6114,25,13,11,2.0,2,2,,2.0,,2.0,8.0,1,,,
6115,25,50,29,2.0,2,2,2.0,2.0,,2.0,21.0,2,1.0,6203.0,50.0
6116,25,11,23,2.0,2,2,2.0,2.0,,2.0,16.0,1,1.0,,7750.0
6117,25,12,50,2.0,2,2,2.0,2.0,,2.0,11.0,2,6.0,,
6118,25,15,80,2.0,2,2,2.0,1.0,,2.0,1.0,2,6.0,,
6119,25,4,73,1.0,2,1,1.0,1.0,,1.0,21.0,1,6.0,6203.0,
6120,25,12,64,2.0,2,2,2.0,2.0,2.0,2.0,16.0,1,1.0,,7410.0
6121,25,12,67,2.0,2,2,2.0,2.0,,2.0,16.0,2,6.0,,
6122,25,15,68,1.0,1,2,1.0,1.0,,2.0,16.0,2,6.0,,
6123,25,20,36,2.0,2,2,2.0,2.0,,2.0,21.0,2,3.0,6107.0,3050.0
6124,25,19,36,2.0,2,2,2.0,2.0,,2.0,18.0,1,1.0,,4920.0
6125,25,9,28,2.0,2,2,2.0,2.0,,2.0,19.0,2,1.0,,3645.0
6126,25,11,2,,2,2,,,,,,2,,,
6127,25,9,0,,2,2,,,,,,1,,,
6128,25,22,37,2.0,2,2,2.0,2.0,,2.0,21.0,2,2.0,6203.0,640.0
6129,25,20,31,2.0,2,2,2.0,2.0,,2.0,22.0,1,2.0,2400.0,540.0
6130,25,1,87,1.0,2,2,1.0,1.0,,1.0,21.0,2,6.0,6107.0,
6131,25,15,41,2.0,2,2,2.0,2.0,,2.0,21.0,1,1.0,6203.0,20.0
6132,25,14,41,2.0,2,2,2.0,2.0,,2.0,21.0,2,1.0,5200.0,4840.0
6133,25,15,6,2.0,2,2,,2.0,,2.0,3.0,1,,,
6134,25,15,2,,2,2,,,,,,1,,,
6135,25,22,53,2.0,2,2,2.0,2.0,,2.0,16.0,1,3.0,,430.0
6136,25,21,54,2.0,2,2,2.0,2.0,,2.0,16.0,2,1.0,,5700.0
6137,25,16,94,1.0,1,2,1.0,1.0,2.0,1.0,19.0,1,6.0,,
6138,25,37,40,2.0,2,2,2.0,2.0,,2.0,19.0,1,1.0,,4810.0
6139,25,36,30,2.0,2,2,2.0,2.0,,2.0,20.0,2,1.0,,735.0
6140,25,45,5,2.0,2,2,,2.0,,2.0,1.0,1,,,
6141,25,22,80,2.0,2,2,2.0,2.0,,2.0,22.0,2,6.0,3700.0,
6142,25,17,70,2.0,2,2,2.0,2.0,2.0,2.0,16.0,1,1.0,,5410.0
6143,25,17,69,2.0,2,2,2.0,2.0,,2.0,16.0,2,1.0,,5410.0
6144,25,9,49,2.0,2,2,2.0,2.0,,2.0,19.0,2,1.0,,5120.0
6145,25,10,50,2.0,2,2,2.0,2.0,,2.0,16.0,1,1.0,,8965.0
6146,25,9,32,2.0,2,2,2.0,2.0,,2.0,16.0,2,6.0,,2760.0
6147,25,3,83,2.0,1,2,2.0,2.0,,2.0,19.0,2,1.0,,10.0
6148,25,10,81,2.0,2,1,2.0,1.0,,2.0,21.0,1,6.0,5003.0,
6149,25,9,77,2.0,2,2,2.0,2.0,,1.0,18.0,2,6.0,,
6150,25,2,94,1.0,1,2,1.0,1.0,,2.0,9.0,2,6.0,,
6151,25,28,56,2.0,2,2,2.0,2.0,,2.0,21.0,2,1.0,3600.0,350.0
6152,25,23,56,2.0,2,2,2.0,2.0,,2.0,21.0,1,1.0,1901.0,2840.0
6153,25,26,21,2.0,2,2,2.0,2.0,,2.0,16.0,2,6.0,,7800.0
6154,25,12,52,2.0,2,2,2.0,2.0,,2.0,20.0,2,1.0,,2300.0
6155,25,13,55,2.0,2,2,2.0,2.0,,2.0,18.0,1,1.0,,530.0
6156,25,15,27,2.0,2,2,2.0,2.0,,2.0,19.0,1,1.0,,1050.0
6157,25,12,86,2.0,2,2,1.0,2.0,,2.0,16.0,2,6.0,,
6158,25,17,54,2.0,2,1,1.0,1.0,,2.0,16.0,1,6.0,,
6159,25,68,25,2.0,2,2,2.0,2.0,,2.0,21.0,2,1.0,1903.0,710.0
6160,25,34,33,2.0,2,2,2.0,2.0,,2.0,22.0,1,1.0,2304.0,2310.0
6161,25,32,33,2.0,2,2,2.0,2.0,,2.0,21.0,2,1.0,6109.0,3160.0
6162,25,34,5,2.0,2,2,,2.0,,2.0,2.0,2,,,
6163,25,35,3,,2,2,,,,,1.0,2,,,
6164,25,14,49,2.0,2,2,2.0,2.0,,2.0,20.0,2,3.0,,3310.0
6165,25,12,49,2.0,2,2,2.0,2.0,,2.0,23.0,1,1.0,6203.0,10.0
6166,25,12,18,2.0,2,2,2.0,2.0,,2.0,14.0,1,6.0,,
6167,25,11,17,2.0,2,2,2.0,2.0,,2.0,13.0,2,6.0,,2720.0
6168,25,11,15,2.0,2,2,2.0,2.0,,2.0,11.0,2,,,
6169,25,3,24,2.0,2,2,2.0,2.0,,2.0,21.0,1,1.0,2414.0,1460.0
6170,25,3,23,2.0,2,2,2.0,2.0,,2.0,21.0,2,1.0,4002.0,2025.0
6171,25,25,66,2.0,2,2,2.0,2.0,,2.0,16.0,2,6.0,,8300.0
6172,25,29,44,2.0,2,2,2.0,2.0,,2.0,13.0,2,1.0,,4600.0
6173,25,6,67,2.0,2,2,2.0,1.0,,2.0,16.0,1,1.0,,5520.0
6174,25,31,31,2.0,2,2,2.0,2.0,,2.0,16.0,2,6.0,,2910.0
6175,25,33,13,2.0,2,2,,2.0,,2.0,10.0,1,,,
6176,25,33,11,2.0,2,2,,2.0,,2.0,7.0,1,,,
6177,25,50,4,,2,2,,,,,1.0,2,,,
6178,25,12,20,2.0,2,2,2.0,2.0,,2.0,19.0,1,1.0,,4620.0
6179,25,13,85,2.0,2,2,2.0,2.0,,2.0,19.0,2,6.0,,
6180,25,16,67,2.0,2,2,2.0,2.0,2.0,2.0,20.0,1,1.0,,4250.0
6181,25,12,66,2.0,2,2,2.0,2.0,,2.0,20.0,2,6.0,,4700.0
6182,25,12,31,2.0,2,2,2.0,2.0,,2.0,21.0,1,1.0,4101.0,20.0
6183,25,11,26,2.0,2,2,2.0,2.0,,2.0,22.0,2,6.0,5098.0,5400.0
6184,25,20,79,2.0,2,2,1.0,2.0,,2.0,16.0,1,6.0,,
6185,25,18,53,2.0,2,2,2.0,2.0,,2.0,24.0,1,1.0,3700.0,1650.0
6186,25,17,50,2.0,2,2,2.0,2.0,,2.0,23.0,2,1.0,5200.0,10.0
6187,25,18,17,2.0,2,2,2.0,2.0,,2.0,14.0,2,6.0,,
6188,25,17,86,1.0,1,2,1.0,1.0,,2.0,11.0,2,6.0,,
6189,25,52,47,2.0,2,2,2.0,1.0,,2.0,16.0,2,6.0,,5240.0
6190,25,58,29,2.0,2,2,2.0,2.0,,2.0,16.0,1,3.0,,4020.0
6191,25,59,21,2.0,2,2,2.0,2.0,,2.0,14.0,2,3.0,,9920.0
6192,25,50,18,2.0,2,2,2.0,2.0,,2.0,14.0,1,6.0,,
6193,25,14,22,2.0,2,2,2.0,2.0,,2.0,19.0,1,6.0,,4720.0
6194,25,6,94,1.0,2,2,1.0,1.0,,1.0,16.0,2,6.0,,
6195,25,14,75,2.0,2,2,2.0,2.0,,2.0,1.0,2,6.0,,
6196,25,33,48,2.0,2,2,2.0,2.0,,2.0,16.0,1,3.0,,5510.0
6197,25,42,50,2.0,2,2,2.0,2.0,,2.0,18.0,1,1.0,,4000.0
6198,25,20,55,2.0,2,2,2.0,2.0,,2.0,22.0,1,1.0,2407.0,300.0
6199,25,19,54,2.0,2,2,2.0,2.0,,2.0,22.0,2,1.0,2304.0,2310.0
6200,25,11,65,1.0,2,2,1.0,1.0,2.0,2.0,20.0,1,6.0,,
6201,25,8,25,2.0,2,2,2.0,2.0,,2.0,16.0,2,3.0,,4720.0
6202,25,9,7,2.0,2,2,,2.0,,2.0,4.0,2,,,
6203,25,10,0,,2,2,,,,,,2,,,
6204,25,39,22,2.0,2,2,2.0,2.0,,2.0,16.0,1,1.0,,4110.0
6205,25,46,88,2.0,2,2,2.0,1.0,,2.0,16.0,1,6.0,,
6206,25,46,78,2.0,2,2,2.0,2.0,,2.0,16.0,2,6.0,,
6207,25,10,25,2.0,2,2,2.0,2.0,,2.0,16.0,2,1.0,,4850.0
6208,25,14,20,2.0,2,2,2.0,2.0,,2.0,18.0,1,1.0,,2200.0
6209,25,6,60,2.0,2,2,2.0,2.0,,2.0,18.0,1,1.0,,5620.0
6210,25,6,62,2.0,2,2,2.0,1.0,,2.0,16.0,2,6.0,,7855.0
6211,25,17,52,2.0,2,2,1.0,1.0,,1.0,17.0,1,1.0,,9620.0
6212,25,8,90,2.0,2,2,2.0,2.0,,2.0,11.0,2,6.0,,
6213,25,40,87,2.0,2,2,2.0,2.0,,2.0,1.0,2,6.0,,
